id,taxonID,scientificName,kingdom,phylum,class,order,family,genus,specificEpithet,infraspecificEpithet,taxonRank,scientificNameAuthorship,taxonRemarks,language
gbif.org/species/2756867,gbif.org/species/2756867,Costus spiralis,Plantae,Magnoliophyta,Liliopsida,Zingiberales,Costaceae,Costus,spiralis,,Especie,Roscoe,,es
gbif.org/species/3025572,gbif.org/species/3025572,Cotoneaster pannosus,Plantae,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Cotoneaster,pannosus,,Especie,Franch.,,es
gbif.org/species/3112110,gbif.org/species/3112110,Cotula coronopifolia,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Cotula,coronopifolia,,Especie,L.,,es
gbif.org/species/3112131,gbif.org/species/3112131,Cotula mexicana,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Cotula,mexicana,,Especie,(DC.) Cabrera,,es
gbif.org/species/8332282,gbif.org/species/8332282,Cotula minuta,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Cotula,minuta,,Especie,Druce,,es
gbif.org/species/3614842,gbif.org/species/3614842,Couma utilis,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Apocynaceae,Couma,utilis,,Especie,Müll. Arg.,,es
gbif.org/species/3082562,gbif.org/species/3082562,Couroupita guianensis,Plantae,Magnoliophyta,Magnoliopsida,Ericales,Lecythidaceae,Couroupita,guianensis,,Especie,Aubl.,,es
gbif.org/species/2959359,gbif.org/species/2959359,Coursetia intermontana,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Coursetia,intermontana,,Especie,Lavin,,es
gbif.org/species/7316403,gbif.org/species/7316403,Coussapoa asperifolia,Plantae,Magnoliophyta,Magnoliopsida,Rosales,Urticaceae,Coussapoa,asperifolia,,Especie,Trécul,,es
gbif.org/species/7316428,gbif.org/species/7316428,Coussapoa villosa,Plantae,Magnoliophyta,Magnoliopsida,Rosales,Urticaceae,Coussapoa,villosa,,Especie,Poepp. & Endl.,,es
gbif.org/species/2904777,gbif.org/species/2904777,Coussarea macrocalyx,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Rubiaceae,Coussarea,macrocalyx,,Especie,Standl.,,es
gbif.org/species/2789755,gbif.org/species/2789755,Cranichis ciliata,Plantae,Magnoliophyta,Liliopsida,Asparagales,Orchidaceae,Cranichis,ciliata,,Especie,Kunth,,es
gbif.org/species/2789806,gbif.org/species/2789806,Cranichis parvula,Plantae,Magnoliophyta,Liliopsida,Asparagales,Orchidaceae,Cranichis,parvula,,Especie,Renz,,es
gbif.org/species/2789738,gbif.org/species/2789738,Cranichis wageneri,Plantae,Magnoliophyta,Liliopsida,Asparagales,Orchidaceae,Cranichis,wageneri,,Especie,Rchb.f.,,es
gbif.org/species/5362058,gbif.org/species/5362058,Crassula multicava,Plantae,Magnoliophyta,Magnoliopsida,Saxifragales,Crassulaceae,Crassula,multicava,,Especie,Lem.,,es
gbif.org/species/5690854,gbif.org/species/5690854,Crassula peduncularis,Plantae,Magnoliophyta,Magnoliopsida,Saxifragales,Crassulaceae,Crassula,peduncularis,,Especie,(Sm.) F. Meigen,Nativa y cultivada,es
gbif.org/species/5689545,gbif.org/species/5689545,Crassula venezuelensis,Plantae,Magnoliophyta,Magnoliopsida,Saxifragales,Crassulaceae,Crassula,venezuelensis,,Especie,(Steyerm.) M. Bywater & Wickens,,es
gbif.org/species/3154058,gbif.org/species/3154058,Cremastosperma longipes,Plantae,Magnoliophyta,Magnoliopsida,Magnoliales,Annonaceae,Cremastosperma,longipes,,Especie,Pirie,,es
gbif.org/species/5415081,gbif.org/species/5415081,Crescentia cujete,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Bignoniaceae,Crescentia,cujete,,Especie,L.,,es
gbif.org/species/5385749,gbif.org/species/5385749,Critonia morifolia,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Critonia,morifolia,,Especie,(Mill.) R.M. King & H. Rob.,,es
gbif.org/species/3134280,gbif.org/species/3134280,Critoniella acuminata,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Critoniella,acuminata,,Especie,(Kunth) R.M. King & H .Rob.,,es
gbif.org/species/3101515,gbif.org/species/3101515,Critoniopsis cinerea,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Critoniopsis,cinerea,,Especie,S. Díaz & Obando,,es
gbif.org/species/3101442,gbif.org/species/3101442,Critoniopsis cuatrecasasii,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Critoniopsis,cuatrecasasii,,Especie,H. Rob.,Naturalizada,es
gbif.org/species/3101532,gbif.org/species/3101532,Critoniopsis diazii,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Critoniopsis,diazii,,Especie,H. Rob.,Cultivada,es
gbif.org/species/3101435,gbif.org/species/3101435,Critoniopsis uribei,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Critoniopsis,uribei,,Especie,H. Rob.,,es
gbif.org/species/2747939,gbif.org/species/2747939,Crocosmia crocosmiiflora,Plantae,Magnoliophyta,Liliopsida,Asparagales,Iridaceae,Crocosmia,crocosmiiflora,,Especie,(Nicholson) N.E. Br.,Nativa y cultivada,es
gbif.org/species/2942820,gbif.org/species/2942820,Crotalaria agatiflora,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Crotalaria,agatiflora,,Especie,Schweinf.,,es
gbif.org/species/2942375,gbif.org/species/2942375,Crotalaria incana,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Crotalaria,incana,,Especie,L.,,es
gbif.org/species/2941831,gbif.org/species/2941831,Crotalaria micans,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Crotalaria,micans,,Especie,Link,,es
gbif.org/species/2941866,gbif.org/species/2941866,Crotalaria nitens,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Crotalaria,nitens,,Especie,Kunth,,es
gbif.org/species/8260433,gbif.org/species/8260433,Crotalaria pallida,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Crotalaria,pallida,,Especie,Aiton,,es
gbif.org/species/2942194,gbif.org/species/2942194,Crotalaria sagittalis,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Crotalaria,sagittalis,,Especie,L.,,es
gbif.org/species/3058699,gbif.org/species/3058699,Croton ater,Plantae,Magnoliophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Croton,ater,,Especie,Croizat,,es
gbif.org/species/3058997,gbif.org/species/3058997,Croton boavitanus,Plantae,Magnoliophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Croton,boavitanus,,Especie,Croizat,,es
gbif.org/species/3058984,gbif.org/species/3058984,Croton chocoanus,Plantae,Magnoliophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Croton,chocoanus,,Especie,Croizat,,es
gbif.org/species/3059672,gbif.org/species/3059672,Croton gossypiifolius,Plantae,Magnoliophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Croton,gossypiifolius,,Especie,Vahl,,es
gbif.org/species/3057912,gbif.org/species/3057912,Croton killipianus,Plantae,Magnoliophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Croton,killipianus,,Especie,Croizat,,es
gbif.org/species/3060285,gbif.org/species/3060285,Croton leptostachyus,Plantae,Magnoliophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Croton,leptostachyus,,Especie,Kunth,,es
gbif.org/species/3059507,gbif.org/species/3059507,Croton meridensis,Plantae,Magnoliophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Croton,meridensis,,Especie,Croizat,,es
gbif.org/species/3059269,gbif.org/species/3059269,Croton mutisianus,Plantae,Magnoliophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Croton,mutisianus,,Especie,Kunth,,es
gbif.org/species/3060477,gbif.org/species/3060477,Croton pungens,Plantae,Magnoliophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Croton,pungens,,Especie,Jacq.,,es
gbif.org/species/3060363,gbif.org/species/3060363,Croton purdiei,Plantae,Magnoliophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Croton,purdiei,,Especie,Müll. Arg.,,es
gbif.org/species/3059319,gbif.org/species/3059319,Croton ruizianus,Plantae,Magnoliophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Croton,ruizianus,,Especie,Müll. Arg.,,es
gbif.org/species/3060372,gbif.org/species/3060372,Croton timotensis,Plantae,Magnoliophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Croton,timotensis,,Especie,Pittier,,es
gbif.org/species/3058861,gbif.org/species/3058861,Croton trinitatis,Plantae,Magnoliophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Croton,trinitatis,,Especie,Millsp.,,es
gbif.org/species/3772223,gbif.org/species/3772223,Cyphacanthus atopus,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Acanthaceae,Cyphacanthus,atopus,,Especie,Leonard,Cultivada,es
gbif.org/species/3800157,gbif.org/species/3800157,Cuatresia plowmanii,Plantae,Magnoliophyta,Magnoliopsida,Solanales,Solanaceae,Cuatresia,plowmanii,,Especie,Hunz.,Cultivada,es
gbif.org/species/7299700,gbif.org/species/7299700,Cuatresia riparia,Plantae,Magnoliophyta,Magnoliopsida,Solanales,Solanaceae,Cuatresia,riparia,,Especie,(Kunth) Hunz.,Cultivada,es
gbif.org/species/2874569,gbif.org/species/2874569,Cucumis sativus,Plantae,Magnoliophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,Cucumis,sativus,,Especie,L.,Cultivada,es
gbif.org/species/2874512,gbif.org/species/2874512,Cucurbita ficifolia,Plantae,Magnoliophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,Cucurbita,ficifolia,,Especie,Bouche,,es
gbif.org/species/2874515,gbif.org/species/2874515,Cucurbita maxima,Plantae,Magnoliophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,Cucurbita,maxima,,Especie,(Duchesne) Duchesne ex Poir.,,es
gbif.org/species/2874508,gbif.org/species/2874508,Cucurbita pepo,Plantae,Magnoliophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,Cucurbita,pepo,,Especie,L.,,es
gbif.org/species/3189961,gbif.org/species/3189961,Cupania americana,Plantae,Magnoliophyta,Magnoliopsida,Sapindales,Sapindaceae,Cupania,americana,,Especie,L.,,es
gbif.org/species/3785984,gbif.org/species/3785984,Cupania cinerea,Plantae,Magnoliophyta,Magnoliopsida,Sapindales,Sapindaceae,Cupania,cinerea,,Especie,Poepp. & Endl.,,es
gbif.org/species/3785458,gbif.org/species/3785458,Cupania hirsuta,Plantae,Magnoliophyta,Magnoliopsida,Sapindales,Sapindaceae,Cupania,hirsuta,,Especie,Radlk.,,es
gbif.org/species/3784726,gbif.org/species/3784726,Cupania rufescens,Plantae,Magnoliophyta,Magnoliopsida,Sapindales,Sapindaceae,Cupania,rufescens,,Especie,Triana & Planch.,,es
gbif.org/species/7802452,gbif.org/species/7802452,Cupania scrobiculata,Plantae,Magnoliophyta,Magnoliopsida,Sapindales,Sapindaceae,Cupania,scrobiculata,,Especie,Rich.,,es
gbif.org/species/3784610,gbif.org/species/3784610,Cupania semiglabra,Plantae,Magnoliophyta,Magnoliopsida,Sapindales,Sapindaceae,Cupania,semiglabra,,Especie,Cuatrec.,,es
gbif.org/species/3188685,gbif.org/species/3188685,Cuphea carthagenensis,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Lythraceae,Cuphea,carthagenensis,,Especie,(Jacq.) J.F. Macbr.,,es
gbif.org/species/8173075,gbif.org/species/8173075,Cuphea ciliata,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Lythraceae,Cuphea,ciliata,,Especie,Ruiz & Pav.,,es
gbif.org/species/7286261,gbif.org/species/7286261,Cuphea decandra,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Lythraceae,Cuphea,decandra,,Especie,Dryand. ex Ait.,,es
gbif.org/species/3990142,gbif.org/species/3990142,Cuphea melvilla,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Lythraceae,Cuphea,melvilla,,Especie,Lindl.,,es
gbif.org/species/3989257,gbif.org/species/3989257,Cuphea odonellii,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Lythraceae,Cuphea,odonellii,,Especie,Lourteig,Naturalizada,es
gbif.org/species/7286020,gbif.org/species/7286020,Cuphea racemosa,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Lythraceae,Cuphea,racemosa,,Especie,(L.f.) Spreng.,Naturalizada,es
gbif.org/species/3989948,gbif.org/species/3989948,Cuphea repens,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Lythraceae,Cuphea,repens,,Especie,Koehne,,es
gbif.org/species/7323766,gbif.org/species/7323766,Cyathula achyranthoides,Plantae,Magnoliophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Cyathula,achyranthoides,,Especie,Moq.,,es
gbif.org/species/5384314,gbif.org/species/5384314,Cyathula prostrata,Plantae,Magnoliophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Cyathula,prostrata,,Especie,Blume,,es
gbif.org/species/3718514,gbif.org/species/3718514,Cybianthus cuatrecasasii,Plantae,Magnoliophyta,Magnoliopsida,Ericales,Primulaceae,Cybianthus,cuatrecasasii,,Especie,Pipoly,,es
gbif.org/species/3722754,gbif.org/species/3722754,Cybianthus iteoides,Plantae,Magnoliophyta,Magnoliopsida,Ericales,Primulaceae,Cybianthus,iteoides,,Especie,(Benth.) G. Agostini,,es
gbif.org/species/3722667,gbif.org/species/3722667,Cybianthus laetus,Plantae,Magnoliophyta,Magnoliopsida,Ericales,Primulaceae,Cybianthus,laetus,,Especie,(Mez) G. Agostini,,es
gbif.org/species/3722623,gbif.org/species/3722623,Cybianthus laurifolius,Plantae,Magnoliophyta,Magnoliopsida,Ericales,Primulaceae,Cybianthus,laurifolius,,Especie,(Mez) G. Agostini,,es
gbif.org/species/3722560,gbif.org/species/3722560,Cybianthus lineatus,Plantae,Magnoliophyta,Magnoliopsida,Ericales,Primulaceae,Cybianthus,lineatus,,Especie,(Benth.) Pipoly,,es
gbif.org/species/7331125,gbif.org/species/7331125,Cybianthus magnus,Plantae,Magnoliophyta,Magnoliopsida,Ericales,Primulaceae,Cybianthus,magnus,,Especie,(Mez) Pipoly,,es
gbif.org/species/3722432,gbif.org/species/3722432,Cybianthus marginatus,Plantae,Magnoliophyta,Magnoliopsida,Ericales,Primulaceae,Cybianthus,marginatus,,Especie,(Benth.) Pipoly,,es
gbif.org/species/3722282,gbif.org/species/3722282,Cybianthus nevadensis,Plantae,Magnoliophyta,Magnoliopsida,Ericales,Primulaceae,Cybianthus,nevadensis,,Especie,(Mez) G. Agostini,,es
gbif.org/species/3722244,gbif.org/species/3722244,Cybianthus occigranatensis,Plantae,Magnoliophyta,Magnoliopsida,Ericales,Primulaceae,Cybianthus,occigranatensis,,Especie,(Cuatrec.) G. Agostini,,es
gbif.org/species/3721950,gbif.org/species/3721950,Cybianthus schlimii,Plantae,Magnoliophyta,Magnoliopsida,Ericales,Primulaceae,Cybianthus,schlimii,,Especie,(Hook.f.) G. Agostini,,es
gbif.org/species/3721821,gbif.org/species/3721821,Cybianthus stapfii,Plantae,Magnoliophyta,Magnoliopsida,Ericales,Primulaceae,Cybianthus,stapfii,,Especie,(Mez) G. Agostini,,es
gbif.org/species/3721709,gbif.org/species/3721709,Cybianthus venezuelanus,Plantae,Magnoliophyta,Magnoliopsida,Ericales,Primulaceae,Cybianthus,venezuelanus,,Especie,Mez,,es
gbif.org/species/2874529,gbif.org/species/2874529,Cyclanthera pedata,Plantae,Magnoliophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,Cyclanthera,pedata,,Especie,Schrad.,Naturalizada,es
gbif.org/species/2861108,gbif.org/species/2861108,Cyclanthus bipartitus,Plantae,Magnoliophyta,Liliopsida,Pandanales,Cyclanthaceae,Cyclanthus,bipartitus,,Especie,Poit. ex A. Rich.,Cultivada,es
gbif.org/species/2807711,gbif.org/species/2807711,Cyclopogon elatus,Plantae,Magnoliophyta,Liliopsida,Asparagales,Orchidaceae,Cyclopogon,elatus,,Especie,Schltr.,,es
gbif.org/species/8200663,gbif.org/species/8200663,Cymbalaria muralis,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Plantaginaceae,Cymbalaria,muralis,,Especie,"G. Gaertn., B. Mey. & Schreb.",Naturalizada,es
gbif.org/species/2705275,gbif.org/species/2705275,Cymbopogon citratus,Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cymbopogon,citratus,,Especie,Stapf,,es
gbif.org/species/3112364,gbif.org/species/3112364,Cynara cardunculus,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Cynara,cardunculus,,Especie,L.,,es
gbif.org/species/6109637,gbif.org/species/6109637,Cynodon dactylon,Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cynodon,dactylon,,Especie,(L.) Pers.,,es
gbif.org/species/5289798,gbif.org/species/5289798,Cynodon plectostachyus,Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Cynodon,plectostachyus,,Especie,Pilg.,,es
gbif.org/species/2925816,gbif.org/species/2925816,Cynoglossum amabile,Plantae,Magnoliophyta,Magnoliopsida,Boraginales,Boraginaceae,Cynoglossum,amabile,,Especie,Stapf & Drummond,,es
gbif.org/species/3873525,gbif.org/species/3873525,Cynophalla flexuosa,Plantae,Magnoliophyta,Magnoliopsida,Brassicales,Capparaceae,Cynophalla,flexuosa,,Especie,J. Presl,,es
gbif.org/species/2715570,gbif.org/species/2715570,Cyperus acuminatus,Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Cyperus,acuminatus,,Especie,Torr. & Hook.,,es
gbif.org/species/2713662,gbif.org/species/2713662,Cyperus aggregatus,Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Cyperus,aggregatus,,Especie,Endl.,,es
gbif.org/species/2730335,gbif.org/species/2730335,Cyperus bipartitus,Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Cyperus,bipartitus,,Especie,Torr.,,es
gbif.org/species/2715129,gbif.org/species/2715129,Cyperus bulbosus,Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Cyperus,bulbosus,,Especie,Vahl,,es
gbif.org/species/2713916,gbif.org/species/2713916,Cyperus croceus,Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Cyperus,croceus,,Especie,Vahl,,es
gbif.org/species/2716750,gbif.org/species/2716750,Cyperus hermaphroditus,Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Cyperus,hermaphroditus,,Especie,Standl.,,es
gbif.org/species/2713471,gbif.org/species/2713471,Cyperus laxus,Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Cyperus,laxus,,Especie,Lam.,,es
gbif.org/species/2715068,gbif.org/species/2715068,Cyperus ligularis,Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Cyperus,ligularis,,Especie,L.,,es
gbif.org/species/2714679,gbif.org/species/2714679,Cyperus luzulae,Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Cyperus,luzulae,,Especie,(L.) Retz.,,es
gbif.org/species/2714328,gbif.org/species/2714328,Cyperus manimae,Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Cyperus,manimae,,Especie,Kunth,,es
gbif.org/species/2714583,gbif.org/species/2714583,Cyperus miliifolius,Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Cyperus,miliifolius,,Especie,Poepp. & Kunth,,es
gbif.org/species/2730506,gbif.org/species/2730506,Cyperus niger,Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Cyperus,niger,,Especie,Ruiz & Pav.,,es
gbif.org/species/2715219,gbif.org/species/2715219,Cyperus odoratus,Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Cyperus,odoratus,,Especie,L.,,es
gbif.org/species/8885545,gbif.org/species/8885545,Cyperus paramoensis,Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Cyperus,paramoensis,,Especie,G.C. Tucker,,es
gbif.org/species/2714818,gbif.org/species/2714818,Cyperus rotundus,Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Cyperus,rotundus,,Especie,L.,,es
gbif.org/species/2714958,gbif.org/species/2714958,Cyperus tenuis,Plantae,Magnoliophyta,Liliopsida,Poales,Cyperaceae,Cyperus,tenuis,,Especie,Sw.,,es
gbif.org/species/2832751,gbif.org/species/2832751,Cyrtochilum cimiciferum,Plantae,Magnoliophyta,Liliopsida,Asparagales,Orchidaceae,Cyrtochilum,cimiciferum,,Especie,(Rchb.f.) Dalström,,es
gbif.org/species/2833057,gbif.org/species/2833057,Cyrtochilum densiflorum,Plantae,Magnoliophyta,Liliopsida,Asparagales,Orchidaceae,Cyrtochilum,densiflorum,,Especie,Kraenzl. & Kraenzl.,,es
gbif.org/species/2832664,gbif.org/species/2832664,Cyrtochilum ixioides,Plantae,Magnoliophyta,Liliopsida,Asparagales,Orchidaceae,Cyrtochilum,ixioides,,Especie,Lindl.,,es
gbif.org/species/2833072,gbif.org/species/2833072,Cyrtochilum longifolium,Plantae,Magnoliophyta,Liliopsida,Asparagales,Orchidaceae,Cyrtochilum,longifolium,,Especie,Kraenzl.,Naturalizada,es
gbif.org/species/2833084,gbif.org/species/2833084,Cyrtochilum orgyale,Plantae,Magnoliophyta,Liliopsida,Asparagales,Orchidaceae,Cyrtochilum,orgyale,,Especie,Kraenzl.,,es
gbif.org/species/2833015,gbif.org/species/2833015,Cyrtochilum revolutum,Plantae,Magnoliophyta,Liliopsida,Asparagales,Orchidaceae,Cyrtochilum,revolutum,,Especie,(Lindl.) Dalström,,es
gbif.org/species/2833097,gbif.org/species/2833097,Cyrtochilum tetracopis,Plantae,Magnoliophyta,Liliopsida,Asparagales,Orchidaceae,Cyrtochilum,tetracopis,,Especie,Kraenzl.,,es
gbif.org/species/2705308,gbif.org/species/2705308,Dactylis glomerata,Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Dactylis,glomerata,,Especie,L.,,es
gbif.org/species/2968858,gbif.org/species/2968858,Dalbergia monetaria,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Dalbergia,monetaria,,Especie,L.f.,,es
gbif.org/species/5353182,gbif.org/species/5353182,Dalea bicolor,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Dalea,bicolor,,Especie,Humb. & Bonpl. ex Willd.,,es
gbif.org/species/5353426,gbif.org/species/5353426,Dalea cliffortiana,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Dalea,cliffortiana,,Especie,Willd.,,es
gbif.org/species/5353378,gbif.org/species/5353378,Dalea coerulea,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Dalea,coerulea,,Especie,(L.f.) Schinz & Thell.,,es
gbif.org/species/5353161,gbif.org/species/5353161,Dalea cuatrecasasii,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Dalea,cuatrecasasii,,Especie,Barneby,,es
gbif.org/species/5353417,gbif.org/species/5353417,Dalea foliolosa,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Dalea,foliolosa,,Especie,(Aiton) Barneby,,es
gbif.org/species/3055812,gbif.org/species/3055812,Dalechampia cissifolia,Plantae,Magnoliophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Dalechampia,cissifolia,,Especie,Poepp. & Endl.,,es
gbif.org/species/4147565,gbif.org/species/4147565,Danthonia secundiflora,Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Danthonia,secundiflora,,Especie,J. Presl & C. Presl,Naturalizada,es
gbif.org/species/3568303,gbif.org/species/3568303,Daphnopsis caracasana,Plantae,Magnoliophyta,Magnoliopsida,Malvales,Thymelaeaceae,Daphnopsis,caracasana,,Especie,Meisn.,,es
